#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
3300035054_347920    -          aln                  -                9.1   22.4   6.8   5.1e+03   13.6   0.1   3.8   3   1   1   4   4   2   0 -
3300033402_2944809   -          aln                  -                9.1   22.4   0.7   3.3e+02   17.4   0.1   2.9   2   1   0   2   2   1   0 -
3300007175_58591     -          aln                  -                9.1   22.4   6.1        26   21.0   0.0   2.8   3   1   0   3   3   1   0 -
3300001642_5338918   -          aln                  -                9.1   22.4   0.1        49   20.1   0.1   1.8   1   1   0   1   1   1   0 -
1159175722lake       -          aln                  -                9.1   22.4   0.0        11   22.2   0.0   1.2   1   0   0   1   1   1   0 -
3300000451_1278873   -          aln                  -                9.1   22.4   0.5   2.4e+04   11.4   0.1   2.1   2   0   0   2   2   2   0 -
3300035204_468700    -          aln                  -                9.1   22.4   1.9        18   21.4   0.1   2.5   2   1   0   2   2   1   0 -
3300000131_72962991  -          aln                  -                9.1   22.4   0.0        10   22.2   0.0   1.1   1   0   0   1   1   1   0 -
3300035692_5333618   -          aln                  -                9.1   22.4   0.0   9.5e+02   15.9   0.0   2.2   2   0   0   2   2   1   0 -
3300009527_945326    -          aln                  -                9.1   22.4   0.2        78   19.4   0.2   2.3   1   1   0   1   1   1   0 -
3300010033_2398682   -          aln                  -                9.1   22.4   0.0        11   22.2   0.0   1.2   1   0   0   1   1   1   0 -
3300007054_59650     -          aln                  -                9.1   22.4   0.0       9.6   22.3   0.0   1.1   1   0   0   1   1   1   0 -
3300018924_274094    -          aln                  -                9.1   22.4   0.0        14   21.8   0.0   1.2   1   0   0   1   1   1   0 -
3300031737_15900     -          aln                  -                9.1   22.4   0.1   2.7e+02   17.7   0.0   2.9   2   1   0   2   2   1   0 -
3300018042_643239    -          aln                  -                9.1   22.4   0.3        33   20.6   0.2   2.1   2   1   0   2   2   1   0 -
3300005355_44485608  -          aln                  -                9.1   22.4   0.3        18   21.5   0.2   1.6   2   0   0   2   2   1   0 -
3300020818_922493    -          aln                  -                9.1   22.4   0.0        15   21.7   0.0   1.4   2   0   0   2   2   1   0 -
3300010033_4635607   -          aln                  -                9.1   22.4   0.0        12   22.1   0.0   1.2   1   0   0   1   1   1   0 -
3300033418_3218451   -          aln                  -                9.1   22.4   0.1        46   20.2   0.1   2.0   1   1   0   1   1   1   0 -
3300004810_806023    -          aln                  -                9.2   22.4   0.7        19   21.4   0.7   1.6   1   0   0   1   1   1   0 -
3300012929_3364649   -          aln                  -                9.2   22.4   0.1        17   21.6   0.1   1.5   1   0   0   1   1   1   0 -
3300033402_2116105   -          aln                  -                9.2   22.4   0.2   5.9e+04   10.2   0.0   3.9   2   2   0   2   2   1   0 -
3300011340_3458976   -          aln                  -                9.2   22.4   0.1        30   20.8   0.0   1.9   2   0   0   2   2   1   0 -
781734566soil_B      -          aln                  -                9.2   22.4   1.1        29   20.8   1.1   1.7   1   1   0   1   1   1   0 -
3300007242_471155    -          aln                  -                9.2   22.4   0.0        18   21.5   0.0   1.6   1   0   0   1   1   1   0 -
3300002907_27112659  -          aln                  -                9.2   22.4   0.0        10   22.3   0.0   1.1   1   0   0   1   1   1   0 -
3300021313_230240    -          aln                  -                9.2   22.4   0.0        12   22.0   0.0   1.2   1   0   0   1   1   1   0 -
3300014153_435024    -          aln                  -                9.2   22.4   2.7     1e+02   19.1   0.1   3.7   4   1   0   4   4   1   0 -
3300009203_1095679   -          aln                  -                9.2   22.4   0.0       9.6   22.3   0.0   1.1   1   0   0   1   1   1   0 -
3300033513_11788465  -          aln                  -                9.2   22.4   0.7   1.4e+02   18.6   0.7   2.1   1   1   0   1   1   1   0 -
3300019007_213566    -          aln                  -                9.2   22.4   0.5   9.9e+03   12.7   0.2   2.9   2   1   0   2   2   1   0 -
3300009208_347021    -          aln                  -                9.2   22.4   0.0        10   22.2   0.0   1.2   1   0   0   1   1   1   0 -
3300011412_302668    -          aln                  -                9.2   22.4   0.1        87   19.3   0.1   2.2   1   1   0   1   1   1   0 -
3300031995_11615756  -          aln                  -                9.2   22.4   0.1        68   19.6   0.0   2.2   2   1   0   2   2   1   0 -
3300022796_16494     -          aln                  -                9.2   22.4   0.1        12   22.1   0.1   1.2   1   0   0   1   1   1   0 -
3300010138_124405    -          aln                  -                9.2   22.4   0.3        62   19.7   0.0   2.3   2   1   1   3   3   1   0 -
3300018958_475381    -          aln                  -                9.2   22.4   0.0        15   21.7   0.0   1.3   1   0   0   1   1   1   0 -
1129801063E          -          aln                  -                9.2   22.4   0.1        11   22.1   0.1   1.2   1   0   0   1   1   1   0 -
3300003368_20638348  -          aln                  -                9.2   22.4   0.0        13   21.9   0.0   1.3   1   0   0   1   1   1   0 -
3300031725_1119663   -          aln                  -                9.2   22.4   0.0   7.5e+02   16.3   0.1   2.1   2   0   0   2   2   1   0 -
3300018844_33205     -          aln                  -                9.2   22.4   0.2        22   21.2   0.2   1.7   1   0   0   1   1   1   0 -
781882745E           -          aln                  -                9.2   22.4   0.1       9.4   22.4   0.1   1.0   1   0   0   1   1   1   0 -
3300004113_23630469  -          aln                  -                9.2   22.4   0.0        12   22.1   0.0   1.2   1   0   0   1   1   1   0 -
3300009593_18562720  -          aln                  -                9.2   22.4   0.2       9.3   22.4   0.2   1.0   1   0   0   1   1   1   0 -
3300009156_35666060  -          aln                  -                9.2   22.4   0.1        34   20.6   0.1   1.8   1   1   0   1   1   1   0 -
3300020057_337858    -          aln                  -                9.2   22.4   0.0   4.9e+04   10.4   0.1   3.3   3   1   0   3   3   2   0 -
3300006169_147052    -          aln                  -                9.2   22.4   0.1   3.1e+02   17.5   0.1   2.9   2   1   0   2   2   1   0 -
3300019017_1040294   -          aln                  -                9.2   22.4   0.5        25   21.0   0.5   1.7   1   1   0   1   1   1   0 -
3300031834_1419803   -          aln                  -                9.2   22.4   0.0        56   19.9   0.0   2.3   1   1   0   1   1   1   0 -
3300034123_656496    -          aln                  -                9.2   22.4   0.7        49   20.1   0.7   1.9   1   1   0   1   1   1   0 -
3300020034_289520    -          aln                  -                9.2   22.4   0.1   1.7e+02   18.3   0.0   2.5   2   0   0   2   2   1   0 -
3300032897_3609306   -          aln                  -                9.3   22.4   0.1        21   21.2   0.1   1.6   1   1   0   1   1   1   0 -
3300035580_395839    -          aln                  -                9.3   22.4   0.2        60   19.8   0.2   2.0   1   1   0   1   1   1   0 -
3300018897_78378     -          aln                  -                9.3   22.4   0.0        20   21.3   0.0   1.6   1   0   0   1   1   1   0 -
3300006057_13975204  -          aln                  -                9.3   22.4   0.0        15   21.8   0.0   1.4   2   0   0   2   2   1   0 -
3300005535_28053776  -          aln                  -                9.3   22.4   0.3        12   22.0   0.3   1.3   1   0   0   1   1   1   0 -
3300001697_1752015   -          aln                  -                9.3   22.4   0.0        33   20.6   0.0   1.7   1   1   0   1   1   1   0 -
3300007521_5528446   -          aln                  -                9.3   22.4   0.0        66   19.7   0.0   1.9   1   1   0   1   1   1   0 -
3300009156_42634406  -          aln                  -                9.3   22.4   1.3        63   19.7   0.4   2.2   3   0   0   3   3   1   0 -
3300019148_185453    -          aln                  -                9.3   22.4   1.4        32   20.7   0.5   2.3   2   1   0   2   2   1   0 -
3300000433_218211    -          aln                  -                9.3   22.4   0.1        15   21.7   0.1   1.4   1   0   0   1   1   1   0 -
3300032167_8021297   -          aln                  -                9.3   22.4   0.1        25   21.0   0.2   1.7   2   0   0   2   2   1   0 -
3300010313_3559855   -          aln                  -                9.3   22.4   0.0        14   21.8   0.0   1.3   1   0   0   1   1   1   0 -
3300025614_185333    -          aln                  -                9.3   22.4   1.4   2.5e+05    8.2   0.0   5.0   5   0   0   5   5   1   0 -
3300012956_318193    -          aln                  -                9.3   22.4   0.4   1.1e+05    9.3   0.1   3.7   2   2   0   2   2   2   0 -
3300005615_2876284   -          aln                  -                9.3   22.4   0.1        24   21.1   0.1   1.7   1   1   0   1   1   1   0 -
3300035121_2431008   -          aln                  -                9.3   22.4   0.1        19   21.4   0.0   1.6   2   0   0   2   2   1   0 -
3300006057_26947886  -          aln                  -                9.3   22.4   0.2        12   22.0   0.2   1.1   1   0   0   1   1   1   0 -
180838426soil_C      -          aln                  -                9.3   22.4   1.1        19   21.4   0.3   2.0   1   1   1   2   2   1   0 -
3300032805_2534256   -          aln                  -                9.3   22.4   0.0        49   20.1   0.0   2.3   1   1   0   1   1   1   0 -
3300009702_1386049   -          aln                  -                9.3   22.4   1.0   1.5e+02   18.5   0.2   2.7   2   1   0   2   2   1   0 -
3300019002_13299     -          aln                  -                9.3   22.4   2.4   1.8e+03   15.1   0.0   4.4   4   1   1   5   5   1   0 -
3300035181_1255109   -          aln                  -                9.3   22.4   0.0   1.9e+04   11.8   0.0   2.9   2   1   0   2   2   2   0 -
3300002530_13928770  -          aln                  -                9.3   22.4   0.1        13   21.9   0.1   1.3   1   0   0   1   1   1   0 -
3300032144_4282189   -          aln                  -                9.3   22.4   0.0        13   21.9   0.0   1.2   1   0   0   1   1   1   0 -
3300035199_15429     -          aln                  -                9.3   22.4   0.0   3.8e+05    7.6   0.1   4.1   3   0   0   3   3   1   0 -
3300000793_10295440  -          aln                  -                9.3   22.4   0.2        41   20.3   0.2   1.8   1   1   0   1   1   1   0 -
3300018052_305640    -          aln                  -                9.3   22.4   0.1        34   20.6   0.1   2.0   1   1   0   1   1   1   0 -
